site_id,date,rainfall_mm,rainfall_source,soil_moisture_m3m3,soil_moisture_source,lst_day_c,lst_source,ndvi,ndvi_age_days,ndvi_source
bhandara,2025-12-12,0.00,CHIRPS,0.2366,SMAP_L4,19.06,MODIS_MOD11A1,0.5357,0,S2_median_10d
bhandara,2025-12-13,0.00,CHIRPS,0.2448,SMAP_L4,20.19,MODIS_MOD11A1,0.5357,0,S2_median_10d
bhandara,2025-12-14,0.00,CHIRPS,0.2491,SMAP_L4,21.71,MODIS_MOD11A1,0.5357,0,S2_median_10d
bhandara,2025-12-15,0.00,CHIRPS,0.2410,SMAP_L4,,,0.5357,0,S2_median_10d
bhandara,2025-12-16,1.37,CHIRPS,0.2428,SMAP_L4,19.93,MODIS_MOD11A1,0.5357,0,S2_median_10d
bhandara,2025-12-17,0.00,CHIRPS,0.2436,SMAP_L4,,,0.5128,0,S2_median_10d
bhandara,2025-12-18,0.00,CHIRPS,0.2266,SMAP_L4,20.75,MODIS_MOD11A1,0.5128,0,S2_median_10d
bhandara,2025-12-19,0.00,CHIRPS,0.2318,SMAP_L4,21.65,MODIS_MOD11A1,0.5128,0,S2_median_10d
bhandara,2025-12-20,0.00,CHIRPS,0.2296,SMAP_L4,18.22,MODIS_MOD11A1,0.5128,0,S2_median_10d
bhandara,2025-12-21,0.00,CHIRPS,0.2352,SMAP_L4,,,0.5128,0,S2_median_10d
bhandara,2025-12-22,0.00,CHIRPS,0.2371,SMAP_L4,,,0.5128,0,S2_median_10d
bhandara,2025-12-23,0.00,CHIRPS,0.2332,SMAP_L4,20.02,MODIS_MOD11A1,0.5128,0,S2_median_10d
bhandara,2025-12-24,0.23,CHIRPS,0.2241,SMAP_L4,22.99,MODIS_MOD11A1,0.5128,0,S2_median_10d
bhandara,2025-12-25,0.00,CHIRPS,0.2272,SMAP_L4,19.67,MODIS_MOD11A1,0.5128,0,S2_median_10d
bhandara,2025-12-26,0.00,CHIRPS,0.2120,SMAP_L4,20.37,MODIS_MOD11A1,0.5128,0,S2_median_10d
bhandara,2025-12-27,0.00,CHIRPS,0.2175,SMAP_L4,,,0.4683,0,S2_median_10d
bhandara,2025-12-28,0.00,CHIRPS,0.2186,SMAP_L4,19.30,MODIS_MOD11A1,0.4683,0,S2_median_10d
bhandara,2025-12-29,0.00,CHIRPS,0.2244,SMAP_L4,,,0.4683,0,S2_median_10d
bhandara,2025-12-30,0.00,CHIRPS,0.2270,SMAP_L4,17.77,MODIS_MOD11A1,0.4683,0,S2_median_10d
bhandara,2025-12-31,0.00,CHIRPS,0.2227,SMAP_L4,,,0.4683,0,S2_median_10d
bhandara,2026-01-01,0.00,CHIRPS,0.2272,SMAP_L4,,,0.4683,0,S2_median_10d
bhandara,2026-01-02,0.00,CHIRPS,0.2227,SMAP_L4,19.80,MODIS_MOD11A1,0.4683,0,S2_median_10d
bhandara,2026-01-03,0.00,CHIRPS,0.2160,SMAP_L4,,,0.4683,0,S2_median_10d
bhandara,2026-01-04,0.00,CHIRPS,0.2237,SMAP_L4,,,0.4683,0,S2_median_10d
bhandara,2026-01-05,0.00,CHIRPS,0.2200,SMAP_L4,19.71,MODIS_MOD11A1,0.4683,0,S2_median_10d
bhandara,2026-01-06,0.22,CHIRPS,0.2219,SMAP_L4,,,0.4598,0,S2_median_10d
bhandara,2026-01-07,0.00,CHIRPS,0.2232,SMAP_L4,18.86,MODIS_MOD11A1,0.4598,0,S2_median_10d
bhandara,2026-01-08,0.00,CHIRPS,0.2187,SMAP_L4,20.88,MODIS_MOD11A1,0.4598,0,S2_median_10d
bhandara,2026-01-09,5.82,CHIRPS,0.2117,SMAP_L4,18.20,MODIS_MOD11A1,0.4598,0,S2_median_10d
bhandara,2026-01-10,0.00,CHIRPS,0.2053,SMAP_L4,20.36,MODIS_MOD11A1,0.4598,0,S2_median_10d
bhandara,2026-01-11,5.69,CHIRPS,0.1824,SMAP_L4,,,0.4598,0,S2_median_10d
bhandara,2026-01-12,0.00,CHIRPS,0.1942,SMAP_L4,20.03,MODIS_MOD11A1,0.4598,0,S2_median_10d
bhandara,2026-01-13,0.00,CHIRPS,0.1941,SMAP_L4,21.30,MODIS_MOD11A1,0.4598,0,S2_median_10d
bhandara,2026-01-14,0.00,CHIRPS,0.2009,SMAP_L4,18.94,MODIS_MOD11A1,0.4598,0,S2_median_10d
bhandara,2026-01-15,0.00,CHIRPS,0.2037,SMAP_L4,21.82,MODIS_MOD11A1,0.4598,0,S2_median_10d
bhandara,2026-01-16,0.00,CHIRPS,0.1965,SMAP_L4,18.33,MODIS_MOD11A1,0.4402,0,S2_median_10d
bhandara,2026-01-17,1.96,CHIRPS,0.1947,SMAP_L4,20.25,MODIS_MOD11A1,0.4402,0,S2_median_10d
bhandara,2026-01-18,0.00,CHIRPS,0.1986,SMAP_L4,23.43,MODIS_MOD11A1,0.4402,0,S2_median_10d
bhandara,2026-01-19,0.00,CHIRPS,0.1904,SMAP_L4,,,0.4402,0,S2_median_10d
bhandara,2026-01-20,0.00,CHIRPS,0.1926,SMAP_L4,21.71,MODIS_MOD11A1,0.4402,0,S2_median_10d
bhandara,2026-01-21,0.00,CHIRPS,0.1900,SMAP_L4,,,0.4402,0,S2_median_10d
bhandara,2026-01-22,0.00,CHIRPS,0.1954,SMAP_L4,20.82,MODIS_MOD11A1,0.4402,0,S2_median_10d
bhandara,2026-01-23,0.00,CHIRPS,0.1995,SMAP_L4,21.76,MODIS_MOD11A1,0.4402,0,S2_median_10d
bhandara,2026-01-24,0.81,CHIRPS,0.1951,SMAP_L4,,,0.4402,0,S2_median_10d
bhandara,2026-01-25,0.00,CHIRPS,0.1981,SMAP_L4,20.88,MODIS_MOD11A1,0.4402,0,S2_median_10d
bhandara,2026-01-26,0.00,CHIRPS,0.2018,SMAP_L4,,,0.4234,0,S2_median_10d
bhandara,2026-01-27,0.00,CHIRPS,0.1856,SMAP_L4,21.26,MODIS_MOD11A1,0.4234,0,S2_median_10d
bhandara,2026-01-28,0.00,CHIRPS,0.1906,SMAP_L4,,,0.4234,0,S2_median_10d
bhandara,2026-01-29,3.17,CHIRPS,0.1890,SMAP_L4,,,0.4234,0,S2_median_10d
bhandara,2026-01-30,0.00,CHIRPS,0.1952,SMAP_L4,17.48,MODIS_MOD11A1,0.4234,0,S2_median_10d
bhandara,2026-01-31,0.00,CHIRPS,0.1954,SMAP_L4,,,0.4234,0,S2_median_10d
bhandara,2026-02-01,0.00,CHIRPS,0.1950,SMAP_L4,,,0.4234,0,S2_median_10d
bhandara,2026-02-02,0.00,CHIRPS,0.1917,SMAP_L4,,,0.4234,0,S2_median_10d
bhandara,2026-02-03,0.00,CHIRPS,0.2009,SMAP_L4,,,0.4234,0,S2_median_10d
bhandara,2026-02-04,0.00,CHIRPS,0.1962,SMAP_L4,22.36,MODIS_MOD11A1,0.4234,0,S2_median_10d
bhandara,2026-02-05,0.00,CHIRPS,0.1977,SMAP_L4,,,0.4089,0,S2_median_10d
bhandara,2026-02-06,0.00,CHIRPS,0.1935,SMAP_L4,22.79,MODIS_MOD11A1,0.4089,0,S2_median_10d
bhandara,2026-02-07,0.00,CHIRPS,0.1924,SMAP_L4,24.14,MODIS_MOD11A1,0.4089,0,S2_median_10d
bhandara,2026-02-08,0.00,CHIRPS,0.1899,SMAP_L4,21.43,MODIS_MOD11A1,0.4089,0,S2_median_10d
bhandara,2026-02-09,0.00,CHIRPS,0.1920,SMAP_L4,23.85,MODIS_MOD11A1,0.4089,0,S2_median_10d
bhandara,2026-02-10,0.00,CHIRPS,0.1955,SMAP_L4,21.09,MODIS_MOD11A1,0.4089,0,S2_median_10d
bhandara,2026-02-11,0.00,CHIRPS,0.2010,SMAP_L4,23.83,MODIS_MOD11A1,0.4089,0,S2_median_10d
bhandara,2026-02-12,0.00,CHIRPS,0.1932,SMAP_L4,24.03,MODIS_MOD11A1,0.4089,0,S2_median_10d
bhandara,2026-02-13,0.00,CHIRPS,0.1919,SMAP_L4,,,0.4089,0,S2_median_10d
bhandara,2026-02-14,0.00,CHIRPS,0.1889,SMAP_L4,,,0.4089,0,S2_median_10d
bhandara,2026-02-15,0.00,CHIRPS,0.1916,SMAP_L4,,,0.4125,0,S2_median_10d
bhandara,2026-02-16,0.00,CHIRPS,0.1897,SMAP_L4,24.92,MODIS_MOD11A1,0.4125,0,S2_median_10d
bhandara,2026-02-17,0.00,CHIRPS,0.1909,SMAP_L4,25.79,MODIS_MOD11A1,0.4125,0,S2_median_10d
bhandara,2026-02-18,0.00,CHIRPS,0.1921,SMAP_L4,23.72,MODIS_MOD11A1,0.4125,0,S2_median_10d
bhandara,2026-02-19,0.00,CHIRPS,0.1986,SMAP_L4,24.46,MODIS_MOD11A1,0.4125,0,S2_median_10d
bhandara,2026-02-20,0.00,CHIRPS,0.1953,SMAP_L4,,,0.4125,0,S2_median_10d
bhandara,2026-02-21,0.01,CHIRPS,0.1912,SMAP_L4,23.84,MODIS_MOD11A1,0.4125,0,S2_median_10d
bhandara,2026-02-22,0.01,CHIRPS,0.1946,SMAP_L4,,,0.4125,0,S2_median_10d
bhandara,2026-02-23,9.26,CHIRPS,0.2069,SMAP_L4,,,0.4125,0,S2_median_10d
bhandara,2026-02-24,3.18,CHIRPS,0.2037,SMAP_L4,,,0.4125,0,S2_median_10d
bhandara,2026-02-25,0.00,CHIRPS,0.2061,SMAP_L4,,,0.3774,0,S2_median_10d
bhandara,2026-02-26,0.00,CHIRPS,0.1977,SMAP_L4,26.13,MODIS_MOD11A1,0.3774,0,S2_median_10d
bhandara,2026-02-27,0.00,CHIRPS,0.2038,SMAP_L4,,,0.3774,0,S2_median_10d
bhandara,2026-02-28,0.00,CHIRPS,0.1992,SMAP_L4,26.19,MODIS_MOD11A1,0.3774,0,S2_median_10d
bhandara,2026-03-01,0.00,CHIRPS,0.1923,SMAP_L4,28.90,MODIS_MOD11A1,0.3774,0,S2_median_10d
bhandara,2026-03-02,0.00,CHIRPS,0.1953,SMAP_L4,25.54,MODIS_MOD11A1,0.3774,0,S2_median_10d
bhandara,2026-03-03,0.00,CHIRPS,0.1868,SMAP_L4,28.92,MODIS_MOD11A1,0.3774,0,S2_median_10d
bhandara,2026-03-04,0.49,CHIRPS,0.1794,SMAP_L4,31.36,MODIS_MOD11A1,0.3774,0,S2_median_10d
bhandara,2026-03-05,1.64,CHIRPS,0.1811,SMAP_L4,29.22,MODIS_MOD11A1,0.3774,0,S2_median_10d
bhandara,2026-03-06,0.00,CHIRPS,0.1735,SMAP_L4,31.82,MODIS_MOD11A1,0.3774,0,S2_median_10d
bhandara,2026-03-07,0.00,CHIRPS,0.1853,SMAP_L4,27.72,MODIS_MOD11A1,0.3580,0,S2_median_10d
bhandara,2026-03-08,0.00,CHIRPS,0.1818,SMAP_L4,31.13,MODIS_MOD11A1,0.3580,0,S2_median_10d
bhandara,2026-03-09,0.00,CHIRPS,0.1799,SMAP_L4,32.87,MODIS_MOD11A1,0.3580,0,S2_median_10d
bhandara,2026-03-10,0.76,CHIRPS,0.1792,SMAP_L4,29.81,MODIS_MOD11A1,0.3580,0,S2_median_10d
bhandara,2026-03-11,0.00,CHIRPS,0.1771,SMAP_L4,31.99,MODIS_MOD11A1,0.3580,0,S2_median_10d
bhandara,2026-03-12,4.92,CHIRPS,0.1724,SMAP_L4,28.08,MODIS_MOD11A1,0.3580,0,S2_median_10d
bhandara,2026-03-13,0.00,CHIRPS,0.1766,SMAP_L4,31.45,MODIS_MOD11A1,0.3580,0,S2_median_10d
bhandara,2026-03-14,0.00,CHIRPS,0.1695,SMAP_L4,29.62,MODIS_MOD11A1,0.3580,0,S2_median_10d
bhandara,2026-03-15,0.00,CHIRPS,0.1888,SMAP_L4,28.13,MODIS_MOD11A1,0.3580,0,S2_median_10d
bhandara,2026-03-16,0.00,CHIRPS,0.1763,SMAP_L4,30.75,MODIS_MOD11A1,0.3580,0,S2_median_10d
bhandara,2026-03-17,0.00,CHIRPS,0.1740,SMAP_L4,,,0.3341,0,S2_median_10d
bhandara,2026-03-18,0.81,CHIRPS,0.2007,SMAP_L4,,,0.3341,0,S2_median_10d
bhandara,2026-03-19,0.00,CHIRPS,0.2039,SMAP_L4,,,0.3341,0,S2_median_10d
bhandara,2026-03-20,6.74,CHIRPS,0.2054,SMAP_L4,24.18,MODIS_MOD11A1,0.3341,0,S2_median_10d
bhandara,2026-03-21,0.00,CHIRPS,0.1926,SMAP_L4,30.50,MODIS_MOD11A1,0.3341,0,S2_median_10d
bhandara,2026-03-22,0.00,CHIRPS,0.1758,SMAP_L4,27.51,MODIS_MOD11A1,0.3341,0,S2_median_10d
bhandara,2026-03-23,0.00,CHIRPS,0.1768,SMAP_L4,31.90,MODIS_MOD11A1,0.3341,0,S2_median_10d
bhandara,2026-03-24,0.00,CHIRPS,0.1735,SMAP_L4,31.32,MODIS_MOD11A1,0.3341,0,S2_median_10d
bhandara,2026-03-25,0.00,CHIRPS,0.1674,SMAP_L4,31.16,MODIS_MOD11A1,0.3341,0,S2_median_10d
bhandara,2026-03-26,4.34,CHIRPS,0.1620,SMAP_L4,33.84,MODIS_MOD11A1,0.3341,0,S2_median_10d
bhandara,2026-03-27,0.00,CHIRPS,0.1586,SMAP_L4,,,0.3329,0,S2_median_10d
bhandara,2026-03-28,0.00,CHIRPS,0.1543,SMAP_L4,35.80,MODIS_MOD11A1,0.3329,0,S2_median_10d
bhandara,2026-03-29,0.00,CHIRPS,0.1596,SMAP_L4,35.12,MODIS_MOD11A1,0.3329,0,S2_median_10d
bhandara,2026-03-30,0.00,CHIRPS,0.1859,SMAP_L4,34.27,MODIS_MOD11A1,0.3329,0,S2_median_10d
bhandara,2026-03-31,0.00,CHIRPS,0.2096,SMAP_L4,,,0.3329,0,S2_median_10d
bhandara,2026-04-01,21.10,CHIRPS,0.1988,SMAP_L4,,,0.3329,0,S2_median_10d
bhandara,2026-04-02,0.00,CHIRPS,0.2188,SMAP_L4,,,0.3329,0,S2_median_10d
bhandara,2026-04-03,2.90,CHIRPS,0.2225,SMAP_L4,30.88,MODIS_MOD11A1,0.3329,0,S2_median_10d
bhandara,2026-04-04,0.00,CHIRPS,0.2288,SMAP_L4,,,0.3329,0,S2_median_10d
bhandara,2026-04-05,0.00,CHIRPS,0.2076,SMAP_L4,27.03,MODIS_MOD11A1,0.3329,0,S2_median_10d
bhandara,2026-04-06,0.00,CHIRPS,0.1951,SMAP_L4,,,0.3820,0,S2_median_10d
bhandara,2026-04-07,0.00,CHIRPS,0.1784,SMAP_L4,32.05,MODIS_MOD11A1,0.3820,0,S2_median_10d
bhandara,2026-04-08,0.00,CHIRPS,0.1860,SMAP_L4,31.50,MODIS_MOD11A1,0.3820,0,S2_median_10d
bhandara,2026-04-09,0.00,CHIRPS,0.1745,SMAP_L4,31.36,MODIS_MOD11A1,0.3820,0,S2_median_10d
bhandara,2026-04-10,0.00,CHIRPS,0.1632,SMAP_L4,33.75,MODIS_MOD11A1,0.3820,0,S2_median_10d
bhandara,2026-04-11,0.00,CHIRPS,0.1579,SMAP_L4,,,0.3820,0,S2_median_10d
bhandara,2026-04-12,0.00,CHIRPS,0.1556,SMAP_L4,34.34,MODIS_MOD11A1,0.3820,0,S2_median_10d
bhandara,2026-04-13,0.00,CHIRPS,0.1532,SMAP_L4,34.18,MODIS_MOD11A1,0.3820,0,S2_median_10d
bhandara,2026-04-14,0.00,CHIRPS,0.1592,SMAP_L4,33.82,MODIS_MOD11A1,0.3820,0,S2_median_10d
bhandara,2026-04-15,0.00,CHIRPS,0.1473,SMAP_L4,36.56,MODIS_MOD11A1,0.3820,0,S2_median_10d
bhandara,2026-04-16,0.00,CHIRPS,0.1490,SMAP_L4,,,0.3994,0,S2_median_10d
bhandara,2026-04-17,0.00,CHIRPS,0.1433,SMAP_L4,35.76,MODIS_MOD11A1,0.3994,0,S2_median_10d
bhandara,2026-04-18,0.00,CHIRPS,0.1425,SMAP_L4,,,0.3994,0,S2_median_10d
bhandara,2026-04-19,0.00,CHIRPS,0.1444,SMAP_L4,32.59,MODIS_MOD11A1,0.3994,0,S2_median_10d
bhandara,2026-04-20,0.00,CHIRPS,0.1445,SMAP_L4,,,0.3994,0,S2_median_10d
bhandara,2026-04-21,0.00,CHIRPS,0.1438,SMAP_L4,,,0.3994,0,S2_median_10d
bhandara,2026-04-22,0.00,CHIRPS,0.1388,SMAP_L4,36.86,MODIS_MOD11A1,0.3994,0,S2_median_10d
bhandara,2026-04-23,0.00,CHIRPS,0.1360,SMAP_L4,35.35,MODIS_MOD11A1,0.3994,0,S2_median_10d
bhandara,2026-04-24,0.00,CHIRPS,0.1530,SMAP_L4,34.33,MODIS_MOD11A1,0.3994,0,S2_median_10d
bhandara,2026-04-25,0.00,CHIRPS,0.1467,SMAP_L4,37.95,MODIS_MOD11A1,0.3994,0,S2_median_10d
bhandara,2026-04-26,0.00,CHIRPS,0.1412,SMAP_L4,,,0.4276,0,S2_median_10d
bhandara,2026-04-27,0.00,CHIRPS,0.1407,SMAP_L4,34.72,MODIS_MOD11A1,0.4276,0,S2_median_10d
bhandara,2026-04-28,0.00,CHIRPS,0.1415,SMAP_L4,34.92,MODIS_MOD11A1,0.4276,0,S2_median_10d
bhandara,2026-04-29,0.00,CHIRPS,0.1384,SMAP_L4,,,0.4276,0,S2_median_10d
bhandara,2026-04-30,0.00,CHIRPS,0.1336,SMAP_L4,37.41,MODIS_MOD11A1,0.4276,0,S2_median_10d
bhandara,2026-05-01,0.05,CHIRPS,0.1735,SMAP_L4,,,0.4276,0,S2_median_10d
bhandara,2026-05-02,0.86,CHIRPS,0.1881,SMAP_L4,33.23,MODIS_MOD11A1,0.4276,0,S2_median_10d
bhandara,2026-05-03,0.00,CHIRPS,0.1630,SMAP_L4,34.87,MODIS_MOD11A1,0.4276,0,S2_median_10d
bhandara,2026-05-04,0.00,CHIRPS,0.1488,SMAP_L4,30.34,MODIS_MOD11A1,0.4276,0,S2_median_10d
bhandara,2026-05-05,0.34,CHIRPS,0.1480,SMAP_L4,35.05,MODIS_MOD11A1,0.4276,0,S2_median_10d
bhandara,2026-05-06,0.00,CHIRPS,0.1960,SMAP_L4,,,0.4635,0,S2_median_10d
bhandara,2026-05-07,0.00,CHIRPS,0.1960,SMAP_L4,32.13,MODIS_MOD11A1,0.4635,0,S2_median_10d
bhandara,2026-05-08,0.00,CHIRPS,0.1878,SMAP_L4,33.56,MODIS_MOD11A1,0.4635,0,S2_median_10d
bhandara,2026-05-09,0.00,CHIRPS,0.1803,SMAP_L4,,,0.4635,0,S2_median_10d
bhandara,2026-05-10,0.00,CHIRPS,0.1754,SMAP_L4,32.32,MODIS_MOD11A1,0.4635,0,S2_median_10d
bhandara,2026-05-11,0.00,CHIRPS,0.1553,SMAP_L4,,,0.4635,0,S2_median_10d
bhandara,2026-05-12,0.00,CHIRPS,0.1535,SMAP_L4,34.84,MODIS_MOD11A1,0.4635,0,S2_median_10d
bhandara,2026-05-13,0.00,CHIRPS,0.1711,SMAP_L4,31.91,MODIS_MOD11A1,0.4635,0,S2_median_10d
bhandara,2026-05-14,0.00,CHIRPS,0.1735,SMAP_L4,30.24,MODIS_MOD11A1,0.4635,0,S2_median_10d
bhandara,2026-05-15,0.00,CHIRPS,0.1636,SMAP_L4,34.72,MODIS_MOD11A1,0.4635,0,S2_median_10d
bhandara,2026-05-16,3.84,CHIRPS,0.1505,SMAP_L4,,,0.4232,0,S2_median_10d
bhandara,2026-05-17,0.00,CHIRPS,0.1721,SMAP_L4,26.59,MODIS_MOD11A1,0.4232,0,S2_median_10d
bhandara,2026-05-18,0.00,CHIRPS,0.1770,SMAP_L4,33.70,MODIS_MOD11A1,0.4232,0,S2_median_10d
bhandara,2026-05-19,0.00,CHIRPS,0.1559,SMAP_L4,30.73,MODIS_MOD11A1,0.4232,0,S2_median_10d
bhandara,2026-05-20,0.00,CHIRPS,0.1397,SMAP_L4,29.59,MODIS_MOD11A1,0.4232,0,S2_median_10d
bhandara,2026-05-21,0.00,CHIRPS,0.1231,SMAP_L4,,,0.4232,0,S2_median_10d
bhandara,2026-05-22,0.00,CHIRPS,0.1205,SMAP_L4,34.12,MODIS_MOD11A1,0.4232,0,S2_median_10d
bhandara,2026-05-23,0.00,CHIRPS,0.1180,SMAP_L4,37.74,MODIS_MOD11A1,0.4232,0,S2_median_10d
bhandara,2026-05-24,0.00,CHIRPS,0.1047,SMAP_L4,29.94,MODIS_MOD11A1,0.4232,0,S2_median_10d
bhandara,2026-05-25,0.00,CHIRPS,0.1060,SMAP_L4,37.70,MODIS_MOD11A1,0.4232,0,S2_median_10d
bhandara,2026-05-26,0.00,CHIRPS,0.1122,SMAP_L4,,,0.4347,0,S2_median_10d
bhandara,2026-05-27,0.00,CHIRPS,0.1135,SMAP_L4,36.40,MODIS_MOD11A1,0.4347,0,S2_median_10d
bhandara,2026-05-28,0.00,CHIRPS,0.1116,SMAP_L4,34.24,MODIS_MOD11A1,0.4347,0,S2_median_10d
bhandara,2026-05-29,0.00,CHIRPS,0.1106,SMAP_L4,31.96,MODIS_MOD11A1,0.4347,0,S2_median_10d
bhandara,2026-05-30,23.04,CHIRPS,0.1689,SMAP_L4,33.49,MODIS_MOD11A1,0.4347,0,S2_median_10d
bhandara,2026-05-31,0.02,CHIRPS,0.2024,SMAP_L4,,,0.4347,0,S2_median_10d
bhandara,2026-06-01,3.17,CHIRPS,0.1805,SMAP_L4,35.10,MODIS_MOD11A1,0.4347,0,S2_median_10d
bhandara,2026-06-02,0.13,CHIRPS,0.1606,SMAP_L4,32.83,MODIS_MOD11A1,0.4347,0,S2_median_10d
bhandara,2026-06-03,3.83,CHIRPS,0.1330,SMAP_L4,32.10,MODIS_MOD11A1,0.4347,0,S2_median_10d
bhandara,2026-06-04,0.16,CHIRPS,0.1299,SMAP_L4,33.30,MODIS_MOD11A1,0.4347,0,S2_median_10d
bhandara,2026-06-05,0.91,CHIRPS,0.1242,SMAP_L4,,,0.4277,0,S2_median_10d
bhandara,2026-06-06,0.00,CHIRPS,0.1118,SMAP_L4,35.15,MODIS_MOD11A1,0.4277,0,S2_median_10d
bhandara,2026-06-07,0.00,CHIRPS,0.1075,SMAP_L4,34.67,MODIS_MOD11A1,0.4277,0,S2_median_10d
bhandara,2026-06-08,0.00,CHIRPS,0.1083,SMAP_L4,32.98,MODIS_MOD11A1,0.4277,0,S2_median_10d
bhandara,2026-06-09,0.00,CHIRPS,0.1810,SMAP_L4,31.91,MODIS_MOD11A1,0.4277,0,S2_median_10d
bhandara,2026-06-10,0.00,CHIRPS,0.1780,SMAP_L4,,,0.4277,0,S2_median_10d
bhandara,2026-06-11,0.00,CHIRPS,0.1490,SMAP_L4,32.19,MODIS_MOD11A1,0.4277,0,S2_median_10d
bhandara,2026-06-12,7.98,CHIRPS,0.1623,SMAP_L4,28.87,MODIS_MOD11A1,0.4277,0,S2_median_10d
bhandara,2026-06-13,0.00,CHIRPS,0.2031,SMAP_L4,,,0.4277,0,S2_median_10d
bhandara,2026-06-14,0.00,CHIRPS,0.2012,SMAP_L4,32.47,MODIS_MOD11A1,0.4277,0,S2_median_10d
bhandara,2026-06-15,0.00,CHIRPS,0.1850,SMAP_L4,,,0.4249,0,S2_median_10d
bhandara,2026-06-16,0.00,CHIRPS,0.1547,SMAP_L4,33.84,MODIS_MOD11A1,0.4249,0,S2_median_10d
bhandara,2026-06-17,0.00,CHIRPS,0.1182,SMAP_L4,,,0.4249,0,S2_median_10d
bhandara,2026-06-18,0.00,CHIRPS,0.1520,SMAP_L4,,,0.4249,0,S2_median_10d
bhandara,2026-06-19,0.75,CHIRPS,0.1672,SMAP_L4,,,0.4249,0,S2_median_10d
bhandara,2026-06-20,0.00,CHIRPS,0.1255,SMAP_L4,,,0.4249,0,S2_median_10d
bhandara,2026-06-21,0.00,CHIRPS,0.1228,SMAP_L4,34.53,MODIS_MOD11A1,0.4249,0,S2_median_10d
bhandara,2026-06-22,2.96,CHIRPS,0.1330,SMAP_L4,33.05,MODIS_MOD11A1,0.4249,0,S2_median_10d
bhandara,2026-06-23,15.38,CHIRPS,0.2418,SMAP_L4,,,0.4249,0,S2_median_10d
bhandara,2026-06-24,0.00,CHIRPS,0.2298,SMAP_L4,30.96,MODIS_MOD11A1,0.4249,0,S2_median_10d
bhandara,2026-06-25,15.38,CHIRPS,0.2146,SMAP_L4,,,0.4124,0,S2_median_10d
bhandara,2026-06-26,10.86,CHIRPS,0.2327,SMAP_L4,,,0.4124,0,S2_median_10d
bhandara,2026-06-27,16.07,CHIRPS,0.2603,SMAP_L4,,,0.4124,0,S2_median_10d
bhandara,2026-06-28,8.04,CHIRPS,0.2439,SMAP_L4,,,0.4124,0,S2_median_10d
bhandara,2026-06-29,31.02,CHIRPS,0.2617,SMAP_L4,,,0.4124,0,S2_median_10d
bhandara,2026-06-30,17.67,CHIRPS,0.2623,SMAP_L4,,,0.4124,0,S2_median_10d
bhandara,2026-07-01,10.07,CHIRPS,0.2818,SMAP_L4,,,0.4124,0,S2_median_10d
bhandara,2026-07-02,17.53,CHIRPS,0.3026,SMAP_L4,,,0.4124,0,S2_median_10d
bhandara,2026-07-03,26.87,CHIRPS,0.3467,SMAP_L4,,,0.4124,0,S2_median_10d
bhandara,2026-07-04,19.51,CHIRPS,0.3346,SMAP_L4,,,0.4124,0,S2_median_10d
bhandara,2026-07-05,23.85,CHIRPS,0.3552,SMAP_L4,,,0.5259,0,S2_median_10d
bhandara,2026-07-06,42.73,CHIRPS,0.3521,SMAP_L4,,,0.5259,0,S2_median_10d
bhandara,2026-07-07,0.00,CHIRPS,0.3564,SMAP_L4,,,0.5259,0,S2_median_10d
bhandara,2026-07-08,0.00,CHIRPS,0.3388,SMAP_L4,,,0.5259,0,S2_median_10d
bhandara,2026-07-09,1.19,CHIRPS,0.3362,SMAP_L4,,,0.5259,0,S2_median_10d
bhandara,2026-07-10,0.00,CHIRPS,0.3290,SMAP_L4,,,0.5259,0,S2_median_10d
bhandara,2026-07-11,0.00,CHIRPS,0.3102,SMAP_L4,,,0.5259,0,S2_median_10d
bhandara,2026-07-12,0.00,CHIRPS,0.2920,SMAP_L4,24.29,MODIS_MOD11A1,0.5259,0,S2_median_10d
bhandara,2026-07-13,0.00,CHIRPS,0.2874,SMAP_L4,,,0.5259,0,S2_median_10d
bhandara,2026-07-14,0.00,CHIRPS,0.2930,SMAP_L4,,,0.5259,0,S2_median_10d
bhandara,2026-07-15,0.00,CHIRPS,0.2896,SMAP_L4,,,,,
bhandara,2026-07-16,10.33,CHIRPS,0.3486,SMAP_L4,,,,,
bhandara,2026-07-17,20.75,CHIRPS,0.3825,SMAP_L4,,,,,
bhandara,2026-07-18,11.77,CHIRPS,0.3908,SMAP_L4,,,,,
bhandara,2026-07-19,10.93,CHIRPS,0.3915,SMAP_L4,,,,,
bhandara,2026-07-20,25.81,CHIRPS,0.4032,SMAP_L4,,,,,
bhandara,2026-07-21,56.32,CHIRPS,0.4350,SMAP_L4,,,,,
bhandara,2026-07-22,5.41,CHIRPS,0.4369,SMAP_L4,,,,,
bhandara,2026-07-23,0.00,CHIRPS,0.4362,SMAP_L4,,,,,
bhandara,2026-07-24,0.00,CHIRPS,0.4139,SMAP_L4,,,,,
bhandara,2026-07-25,0.00,CHIRPS,0.4126,SMAP_L4,,,0.4908,0,S2_median_10d
bhandara,2026-07-26,0.00,CHIRPS,0.4165,SMAP_L4,,,0.4908,0,S2_median_10d
bhandara,2026-07-27,34.67,CHIRPS,0.4408,SMAP_L4,,,0.4908,0,S2_median_10d
bhandara,2026-07-28,60.56,CHIRPS,0.4579,SMAP_L4,,,0.4908,0,S2_median_10d
bhandara,2026-07-29,31.85,CHIRPS,0.4797,SMAP_L4,,,0.4908,0,S2_median_10d
